seq_id,domain,phylum,class,order,family,genus,species
JN258044.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Hymenolepis,Hymenolepis diminuta
KX020372.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
HG423827.1,Eukaryota,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,Polymastia cf. conigera AP-2013
FN667718.1,Eukaryota,Porifera,Demospongiae,Verongiida,Ianthellidae,Hexadella,Hexadella racovitzai
KP738279.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KY328682.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KR270683.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Corallistidae,Isabella,Isabella mirabilis
JX477017.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon perlevis
DQ075753.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas cervicornis
KY328673.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
LN084862.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
MF004273.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
EF519538.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas clathrodes
KM185726.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Corallistidae,Isabella,Isabella harborbranchi
KY328694.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KX039938.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
JX912215.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia gibberosa
KU060684.1,Eukaryota,Porifera,Demospongiae,Axinellida,Axinellidae,Stylissa,Stylissa carteri
AP017671.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Hydatigera,Hydatigera taeniaeformis
KP864840.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AB821372.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa
KU748128.1,Eukaryota,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,Tethya sp. XMU02001079
KP865699.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
FJ495086.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia multiceps
KP864796.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AY181541.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Paranoplocephala,Paranoplocephala cf. omphalodes III
KP865253.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AB787532.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KP702140.1,Eukaryota,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona vermifera
KP865199.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KU060591.1,Eukaryota,Porifera,Demospongiae,Biemnida,Biemnidae,Biemna,Biemna ehrenbergi
EU664425.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Anoplocephaloides,Anoplocephaloides dentata
KP865349.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AB787536.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
AB066495.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia saginata
KP865412.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP865321.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP738240.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KP864959.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
LN870494.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,Chondrocladia vaceleti
KM605341.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
HE611597.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria cancellaria
LN870456.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,Asbestopluma desmophora
AP017663.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,Diphyllobothrium latum
HM592745.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Theonellidae,Theonella,Theonella swinhoei
GQ304697.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia vaginalis
KP738230.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
HM032738.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Tetillidae,Cinachyrella,Cinachyrella alloclada
KM576175.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KP864843.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AB688126.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
JF906144.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus shiquicus
AB821385.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa
KR819146.1,Eukaryota,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana
JX177900.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Tetillidae,Paratetilla,Paratetilla bacca
KP864825.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP738246.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
EU664436.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Anoplocephaloides,Anoplocephaloides dentata
KX060595.1,Eukaryota,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle acheilognathi
KM576191.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KM576157.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
JQ034547.1,Eukaryota,Porifera,Demospongiae,Axinellida,Axinellidae,Axinella,Axinella aruensis
JX477031.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon perlevis
KP864981.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
FN552811.1,Eukaryota,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Psammocinia,Psammocinia bulbosa
KP865263.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KY290750.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus shiquicus
KX685916.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KM014642.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KJ628331.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
AM498647.1,Eukaryota,Porifera,Demospongiae,Bubarida,Dictyonellidae,Scopalina,Scopalina ceutensis
HE611604.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria rugosa
KP865441.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AY561971.1,Eukaryota,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,Polymastia sp. WAMZ12384
AB374543.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
LM403673.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Hymenolepididae,Hymenolepis,Hymenolepis nana
JX912197.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia gibberosa
AB821395.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia benedeni
JX912211.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia gibberosa
KY205680.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KJ620409.1,Eukaryota,Porifera,Demospongiae,Verongiida,Aplysinidae,Aplysina,Aplysina lacunosa
MF004300.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
JQ951885.1,Eukaryota,Porifera,Demospongiae,Verongiida,Ianthellidae,Ianthella,Ianthella basta
JQ317998.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
MF004297.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KP865042.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP865091.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP738255.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
LC126250.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia sp. MS
DQ075703.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas clathrodes
KP865118.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
FN552832.1,Eukaryota,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Psammocinia,Psammocinia sp. G314618
KR819154.1,Eukaryota,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana
KX685890.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
EF519578.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia armigera
KX227119.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KX227128.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
LT628358.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Scleritodermidae,Scleritoderma,Scleritoderma camusi
AB813188.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KT781573.1,Eukaryota,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllaeidae,Caryophyllaeus,Caryophyllaeus laticeps
KM576213.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus shiquicus
KX039939.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
LN870450.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,Asbestopluma cf. belgicae JTH-2015
KP865505.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
DQ087475.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria prolifera
KX950009.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,Chondrocladia grandis
KX227132.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KX227135.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
FN667709.1,Eukaryota,Porifera,Demospongiae,Verongiida,Ianthellidae,Hexadella,Hexadella pruvoti
AB777923.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus canadensis
JX912200.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia gibberosa
KC869420.1,Eukaryota,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,Polymastia sp. BELUM<GBR> Mc6488
AB107235.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia asiatica
KU060745.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria
KY262960.1,Eukaryota,Porifera,Demospongiae,Axinellida,Axinellidae,Stylissa,Stylissa carteri
KP865609.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KX060594.1,Eukaryota,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle acheilognathi
KU925397.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
DQ075692.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas cerebrum
AB066490.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia solium
AB159136.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus shiquicus
JF906157.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KY290354.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia saginata
AB573408.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,Diphyllobothrium nihonkaiense
KM576203.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus shiquicus
HQ379429.1,Eukaryota,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,Suberites ficus
KP738251.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KF192342.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon sinapium
KP865356.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AJ843883.1,Eukaryota,Porifera,Demospongiae,Spongillida,Spongillidae,Spongilla,Spongilla lacustris
KP865058.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KY062634.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
AB491423.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KP865178.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP865308.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KY446507.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KP864888.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP864792.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KY446488.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
AY395665.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Eurotaenia,Eurotaenia gracilis
KC020693.2,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia pisiformis
KM605331.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KU060596.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia sp. GW3247
KT001408.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
AB984354.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia solium
KP865234.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
JF906154.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KM576187.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KP865595.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
HE611582.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,Asbestopluma hypogea
KP865378.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KR819145.1,Eukaryota,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,Ircinia campana
KP865024.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KX815332.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Cladorhiza,Cladorhiza methanophila
KY062630.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
LN870451.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,Asbestopluma cupressiformis
KU925411.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
AB645845.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia saginata
JQ082821.1,Eukaryota,Porifera,Demospongiae,Verongiida,Ianthellidae,Ianthella,Ianthella basta
KM576172.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KY205678.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KM605279.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
JX177917.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Tetillidae,Craniella,Craniella sagitta
LC101800.1,Eukaryota,Porifera,Demospongiae,Chondrillida,Chondrillidae,Chondrilla,Chondrilla sp. PGE-2015
LT628352.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Scleritodermidae,Scleritoderma,Scleritoderma nodosum
KM605315.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KP865480.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
LT160722.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,Phorbas fictitius
KJ599679.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra decipiens
KP972559.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia deweerdtae
LT160711.1,Eukaryota,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,Phorbas fictitius
KR337823.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,Taenia hydatigena
KJ494351.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Theonellidae,Theonella,Theonella cf. cupola QMG312708
AY395664.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Eurotaenia,Eurotaenia gracilis
KU060635.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia sp. GW3389
JF915543.1,Eukaryota,Porifera,Demospongiae,Verongiida,Ianthellidae,Ianthella,Ianthella basta
KP865043.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KU697713.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon perlevis
AB893251.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KU925386.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KU060767.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria
KP865597.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KM605340.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
DQ075767.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas cf. sventres INV-POR 932
KP865733.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
EF420138.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,Diphyllobothrium nihonkaiense
KP865344.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP865188.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KM576166.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
KX010863.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus canadensis
DQ075723.1,Eukaryota,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,Agelas sventres
KX010851.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus canadensis
KP738241.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Spirometra,Spirometra erinaceieuropaei
KP865605.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
LC125939.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona sp. ARG
KP865305.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KP865700.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
JN242200.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona simulans
KX020342.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
EF519616.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,Halichondria magniconulosa
KP865621.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AB777912.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus canadensis
KT253778.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona cf. caerulea Caribbean StJ 7
AB491458.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus multilocularis
KP865150.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
KT253814.1,Eukaryota,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona cf. caerulea Palmyra Atoll 2
AY320033.1,Eukaryota,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,Tethya actinia
KU697716.1,Eukaryota,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon,Hymeniacidon sp. V2V
HQ379411.1,Eukaryota,Porifera,Demospongiae,Bubarida,Dictyonellidae,Scopalina,Scopalina lophyropoda
KM576193.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Echinococcus,Echinococcus granulosus
LT628336.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Scleritodermidae,Scleritoderma,Scleritoderma sp. HBOI 25-X-95-1-010
KP865629.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
AY459357.1,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Anoplocephaloides,Anoplocephaloides dentata
HM592681.1,Eukaryota,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia corticostylifera
KP864991.1,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Schistocephalus,Schistocephalus solidus
HG423709.1,Eukaryota,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,Polymastia boletiformis
